store_id,store_name,store_number,format,address,city,state,postal_code,country,region,open_date,close_date,sq_ft
7749,Croma Airport Noida #7749,7749,Airport,5183 High Street,Noida,Uttar Pradesh,158667,India,India,2021-03-14,,1578
5291,Croma Kiosk Hyderabad #5291,5291,Kiosk,6273 Mall Road,Hyderabad,Telangana,195954,India,India,2024-09-28,,18438
3808,Croma Flagship Tiruchirappalli #3808,3808,Flagship,6231 High Street,Tiruchirappalli,Tamil Nadu,733356,India,India,2024-05-02,,1606
11349,Croma Mall Jammu #11349,11349,Mall,2266 Ring Road,Jammu,Jammu & Kashmir,696945,India,India,2018-07-15,,21462
2582,Croma Kiosk Puducherry #2582,2582,Kiosk,4906 High Street,Puducherry,Puducherry,443040,India,India,2021-04-18,,27917
7486,Croma Airport Kozhikode #7486,7486,Airport,4526 Ring Road,Kozhikode,Kerala,851003,India,India,2024-05-02,,12916
1747,Croma Express Puducherry #1747,1747,Express,5945 Ring Road,Puducherry,Puducherry,366144,India,India,2023-05-23,2025-03-14,28392
6421,Croma Express Solan #6421,6421,Express,4546 Mall Road,Solan,Himachal Pradesh,611637,India,India,2024-03-02,,20233
5488,Croma Mall Bhagalpur #5488,5488,Mall,2767 High Street,Bhagalpur,Bihar,852842,India,India,2021-05-28,,28481
10232,Croma Kiosk Dehradun #10232,10232,Kiosk,4069 Mall Road,Dehradun,Uttarakhand,116200,India,India,2021-07-05,,18687
2420,Croma Flagship Bengaluru #2420,2420,Flagship,3140 Station Road,Bengaluru,Karnataka,533909,India,India,2021-09-22,2022-02-04,19946
4632,Croma Mall Chandigarh #4632,4632,Mall,2380 High Street,Chandigarh,Chandigarh,315173,India,India,2025-07-04,,1424
1837,Croma Outlet Bhubaneswar #1837,1837,Outlet,5807 Mall Road,Bhubaneswar,Odisha,677642,India,India,2020-10-21,,24236
8254,Croma Airport Faridabad #8254,8254,Airport,6528 Main Bazaar,Faridabad,Haryana,771126,India,India,2021-04-23,,22661
3533,Croma Mall Puducherry #3533,3533,Mall,1701 Ring Road,Puducherry,Puducherry,167944,India,India,2023-10-29,,25250
7268,Croma High Street Ahmedabad #7268,7268,High Street,84 High Street,Ahmedabad,Gujarat,577222,India,India,2023-05-28,,29278
1310,Croma High Street Bhagalpur #1310,1310,High Street,9298 High Street,Bhagalpur,Bihar,392417,India,India,2024-09-11,,8191
9974,Croma High Street Bhubaneswar #9974,9974,High Street,6675 High Street,Bhubaneswar,Odisha,645728,India,India,2019-06-05,2021-06-14,4736
11710,Croma Kiosk Solan #11710,11710,Kiosk,3760 MG Road,Solan,Himachal Pradesh,174570,India,India,2021-07-07,,27717
6139,Croma Mall Aurangabad #6139,6139,Mall,4661 High Street,Aurangabad,Maharashtra,117343,India,India,2024-05-26,,18522
3427,Croma Airport Jamshedpur #3427,3427,Airport,3107 Main Bazaar,Jamshedpur,Jharkhand,507533,India,India,2019-10-22,,28648
3873,Croma Flagship Dhanbad #3873,3873,Flagship,930 Main Bazaar,Dhanbad,Jharkhand,611055,India,India,2024-03-02,,15665
11224,Croma Mall Silchar #11224,11224,Mall,4491 Station Road,Silchar,Assam,354242,India,India,2021-03-11,,27021
4943,Croma Kiosk Mysuru #4943,4943,Kiosk,5181 High Street,Mysuru,Karnataka,869280,India,India,2021-01-26,,22541
6450,Croma Flagship Bilaspur #6450,6450,Flagship,7808 High Street,Bilaspur,Chhattisgarh,348342,India,India,2025-02-18,,12275
9163,Croma Mall Bilaspur #9163,9163,Mall,7526 Mall Road,Bilaspur,Chhattisgarh,647915,India,India,2021-09-27,,27950
8701,Croma Express Noida #8701,8701,Express,6062 High Street,Noida,Uttar Pradesh,369246,India,India,2021-08-26,,11541
8739,Croma High Street Jabalpur #8739,8739,High Street,8752 Mall Road,Jabalpur,Madhya Pradesh,356240,India,India,2022-06-02,,9600
4836,Croma Airport Bhubaneswar #4836,4836,Airport,8859 Main Bazaar,Bhubaneswar,Odisha,803265,India,India,2024-03-03,,6416
11111,Croma Outlet Hubballi #11111,11111,Outlet,7449 High Street,Hubballi,Karnataka,688777,India,India,2020-06-16,2020-07-12,16359
1108,Croma High Street Solan #1108,1108,High Street,2925 Station Road,Solan,Himachal Pradesh,391865,India,India,2020-04-23,,1426
6117,Croma Outlet Guwahati #6117,6117,Outlet,703 MG Road,Guwahati,Assam,799593,India,India,2018-05-12,2019-03-19,24417
10898,Croma Flagship Lucknow #10898,10898,Flagship,578 MG Road,Lucknow,Uttar Pradesh,854105,India,India,2019-09-01,,28238
10237,Croma High Street Delhi #10237,10237,High Street,5396 High Street,Delhi,Delhi,127479,India,India,2022-01-11,,5443
11981,Croma Outlet Guntur #11981,11981,Outlet,2057 Mall Road,Guntur,Andhra Pradesh,185218,India,India,2020-04-07,,21443
740,Croma Kiosk Bhilai #740,740,Kiosk,908 Main Bazaar,Bhilai,Chhattisgarh,586048,India,India,2024-12-26,,9213
1203,Croma Airport Shimla #1203,1203,Airport,1230 MG Road,Shimla,Himachal Pradesh,295532,India,India,2020-10-14,,15333
11712,Croma Outlet Solan #11712,11712,Outlet,1537 Ring Road,Solan,Himachal Pradesh,639554,India,India,2024-09-29,,5534
5463,Croma Outlet Raipur #5463,5463,Outlet,3027 Main Bazaar,Raipur,Chhattisgarh,617062,India,India,2019-01-28,,28707
6151,Croma Express Hubballi #6151,6151,Express,717 Mall Road,Hubballi,Karnataka,835723,India,India,2019-02-11,,2180
4823,Croma Airport Shimla #4823,4823,Airport,5247 Ring Road,Shimla,Himachal Pradesh,275708,India,India,2025-02-08,,11829
1099,Croma Kiosk Ranchi #1099,1099,Kiosk,6796 Main Bazaar,Ranchi,Jharkhand,772092,India,India,2018-07-26,,27007
363,Croma Airport Visakhapatnam #363,363,Airport,5224 Mall Road,Visakhapatnam,Andhra Pradesh,291396,India,India,2023-02-20,2024-08-24,15746
9944,Croma Mall Jammu #9944,9944,Mall,843 Mall Road,Jammu,Jammu & Kashmir,713092,India,India,2021-08-02,,19574
5595,Croma Flagship Mangaluru #5595,5595,Flagship,4746 High Street,Mangaluru,Karnataka,866809,India,India,2020-09-25,,21187
3776,Croma Outlet Mumbai #3776,3776,Outlet,1286 Main Bazaar,Mumbai,Maharashtra,382706,India,India,2021-06-14,,9969
1592,Croma High Street Bhagalpur #1592,1592,High Street,3151 Main Bazaar,Bhagalpur,Bihar,699058,India,India,2020-04-08,,27956
4840,Croma High Street Tirupati #4840,4840,High Street,914 High Street,Tirupati,Andhra Pradesh,220748,India,India,2023-07-23,,19283
10729,Croma Outlet Gwalior #10729,10729,Outlet,8027 Main Bazaar,Gwalior,Madhya Pradesh,563266,India,India,2023-03-07,,29884
9207,Croma High Street Nizamabad #9207,9207,High Street,2141 Ring Road,Nizamabad,Telangana,325471,India,India,2021-07-20,,21488
5133,Croma Outlet Bhagalpur #5133,5133,Outlet,3192 Mall Road,Bhagalpur,Bihar,148686,India,India,2018-01-01,2018-07-09,13359
7572,Croma Mall New Delhi #7572,7572,Mall,3375 MG Road,New Delhi,Delhi,373239,India,India,2019-01-18,,14978
9809,Croma Express Dhanbad #9809,9809,Express,3962 Ring Road,Dhanbad,Jharkhand,132391,India,India,2018-04-10,,16555
4579,Croma Mall New Delhi #4579,4579,Mall,1290 Mall Road,New Delhi,Delhi,620649,India,India,2021-03-12,,8020
1879,Croma Kiosk Kochi #1879,1879,Kiosk,3031 Station Road,Kochi,Kerala,556308,India,India,2021-12-19,,23352
9339,Croma Kiosk Jamshedpur #9339,9339,Kiosk,7050 Main Bazaar,Jamshedpur,Jharkhand,862703,India,India,2019-04-13,,12746
3698,Croma High Street Chandigarh #3698,3698,High Street,2979 High Street,Chandigarh,Chandigarh,455822,India,India,2022-11-15,,26359
2920,Croma Kiosk Dhanbad #2920,2920,Kiosk,6002 MG Road,Dhanbad,Jharkhand,757473,India,India,2019-08-28,,21868
5767,Croma Express Jammu #5767,5767,Express,6124 MG Road,Jammu,Jammu & Kashmir,857016,India,India,2024-02-17,2025-06-13,8880
11992,Croma Flagship Durgapur #11992,11992,Flagship,9023 Ring Road,Durgapur,West Bengal,442604,India,India,2024-11-14,,6545
5657,Croma Express Ludhiana #5657,5657,Express,370 Main Bazaar,Ludhiana,Punjab,318156,India,India,2021-12-01,,18342
7876,Croma Flagship Margao #7876,7876,Flagship,7064 MG Road,Margao,Goa,361270,India,India,2021-01-27,,21495
6953,Croma Outlet Amritsar #6953,6953,Outlet,7719 Main Bazaar,Amritsar,Punjab,857694,India,India,2023-03-17,,3317
8329,Croma Flagship Thrissur #8329,8329,Flagship,6864 Mall Road,Thrissur,Kerala,613616,India,India,2020-04-24,,17871
11995,Croma Mall Indore #11995,11995,Mall,3088 MG Road,Indore,Madhya Pradesh,461573,India,India,2022-12-31,,29716
1816,Croma Kiosk Vadodara #1816,1816,Kiosk,5384 Main Bazaar,Vadodara,Gujarat,315139,India,India,2023-09-14,,12994
6559,Croma Mall Raipur #6559,6559,Mall,6876 High Street,Raipur,Chhattisgarh,442195,India,India,2023-09-16,,8717
2761,Croma High Street Howrah #2761,2761,High Street,8463 Main Bazaar,Howrah,West Bengal,211949,India,India,2022-01-21,,24240
9246,Croma Kiosk Patna #9246,9246,Kiosk,1225 MG Road,Patna,Bihar,453779,India,India,2020-02-11,,15422
4377,Croma Metro Siliguri #4377,4377,Metro,4413 Ring Road,Siliguri,West Bengal,810616,India,India,2024-10-14,,9674
11020,Croma Outlet Guwahati #11020,11020,Outlet,8850 Mall Road,Guwahati,Assam,532601,India,India,2023-07-08,,19764
11492,Croma Outlet Patna #11492,11492,Outlet,7518 MG Road,Patna,Bihar,572426,India,India,2024-05-03,,15164
8274,Croma Express Guwahati #8274,8274,Express,8448 Ring Road,Guwahati,Assam,688503,India,India,2024-08-11,,24266
9670,Croma Kiosk Hyderabad #9670,9670,Kiosk,9042 Ring Road,Hyderabad,Telangana,406004,India,India,2018-01-06,,11145
5335,Croma Flagship Kochi #5335,5335,Flagship,7514 High Street,Kochi,Kerala,414233,India,India,2024-01-03,,13128
3185,Croma Metro New Delhi #3185,3185,Metro,8452 Station Road,New Delhi,Delhi,124165,India,India,2020-07-15,,14196
6287,Croma Flagship Dibrugarh #6287,6287,Flagship,9493 Main Bazaar,Dibrugarh,Assam,694793,India,India,2020-07-16,,1805
11126,Croma Express Margao #11126,11126,Express,5825 MG Road,Margao,Goa,137805,India,India,2022-03-23,,27525
9338,Croma Express Bhilai #9338,9338,Express,4295 High Street,Bhilai,Chhattisgarh,778260,India,India,2019-03-23,,7426
5346,Croma Mall Jammu #5346,5346,Mall,2716 High Street,Jammu,Jammu & Kashmir,703965,India,India,2019-11-09,,3070
6941,Croma Express Puducherry #6941,6941,Express,1920 Mall Road,Puducherry,Puducherry,200796,India,India,2021-04-24,,13201
3215,Croma Outlet Delhi #3215,3215,Outlet,6355 Ring Road,Delhi,Delhi,319149,India,India,2024-11-04,2024-11-18,16434
11722,Croma High Street Jamshedpur #11722,11722,High Street,8362 Station Road,Jamshedpur,Jharkhand,252238,India,India,2019-03-07,,10740
3347,Croma Airport Guwahati #3347,3347,Airport,9897 Main Bazaar,Guwahati,Assam,432700,India,India,2021-02-12,,20058
1570,Croma Outlet Solan #1570,1570,Outlet,2537 High Street,Solan,Himachal Pradesh,495087,India,India,2025-01-01,,2509
5145,Croma Outlet Ludhiana #5145,5145,Outlet,8611 High Street,Ludhiana,Punjab,364140,India,India,2023-11-30,,6703
7943,Croma Express Jaipur #7943,7943,Express,5449 Main Bazaar,Jaipur,Rajasthan,277620,India,India,2018-06-24,,8375
1536,Croma Kiosk Jalandhar #1536,1536,Kiosk,905 High Street,Jalandhar,Punjab,603698,India,India,2018-11-07,,25078
8780,Croma Kiosk Margao #8780,8780,Kiosk,6994 Mall Road,Margao,Goa,198134,India,India,2020-03-02,,19036
7362,Croma Airport Rajkot #7362,7362,Airport,6306 MG Road,Rajkot,Gujarat,522377,India,India,2021-04-22,,24298
8993,Croma Metro Bhagalpur #8993,8993,Metro,3093 Main Bazaar,Bhagalpur,Bihar,847218,India,India,2024-12-08,,25884
1596,Croma High Street Margao #1596,1596,High Street,3965 High Street,Margao,Goa,664073,India,India,2023-06-20,,2540
738,Croma Metro Noida #738,738,Metro,375 High Street,Noida,Uttar Pradesh,296859,India,India,2019-06-26,,20538
4781,Croma Metro Jaipur #4781,4781,Metro,4061 MG Road,Jaipur,Rajasthan,802884,India,India,2024-10-11,,21250
3369,Croma Metro Bilaspur #3369,3369,Metro,1147 High Street,Bilaspur,Chhattisgarh,743414,India,India,2024-12-12,,1611
1948,Croma Metro Kanpur #1948,1948,Metro,8424 Station Road,Kanpur,Uttar Pradesh,626516,India,India,2019-11-22,,13948
11665,Croma Metro Delhi #11665,11665,Metro,9467 Ring Road,Delhi,Delhi,742401,India,India,2018-12-08,,9801
4203,Croma Express Chandigarh #4203,4203,Express,348 Mall Road,Chandigarh,Chandigarh,222205,India,India,2024-11-09,,28399
9128,Croma Mall Guntur #9128,9128,Mall,7665 Station Road,Guntur,Andhra Pradesh,554258,India,India,2024-04-17,,1572
5078,Croma Mall Haridwar #5078,5078,Mall,8367 Main Bazaar,Haridwar,Uttarakhand,737351,India,India,2021-06-05,2021-09-24,2651
8349,Croma Metro Jammu #8349,8349,Metro,5408 Station Road,Jammu,Jammu & Kashmir,230497,India,India,2024-08-10,,18142
1593,Croma Kiosk Gwalior #1593,1593,Kiosk,8833 Station Road,Gwalior,Madhya Pradesh,185619,India,India,2023-03-29,,9831
7219,Croma Express Vijayawada #7219,7219,Express,3360 High Street,Vijayawada,Andhra Pradesh,803078,India,India,2021-05-16,,11400
3634,Croma High Street Shimla #3634,3634,High Street,6140 Main Bazaar,Shimla,Himachal Pradesh,720347,India,India,2018-03-18,,10787
1397,Croma High Street Chandigarh #1397,1397,High Street,9502 High Street,Chandigarh,Chandigarh,699867,India,India,2025-06-04,,17279
11615,Croma Outlet Shimla #11615,11615,Outlet,131 Ring Road,Shimla,Himachal Pradesh,782489,India,India,2023-03-16,,5825
8770,Croma Airport Shimla #8770,8770,Airport,2006 Mall Road,Shimla,Himachal Pradesh,627010,India,India,2021-10-07,,7636
8196,Croma High Street Dibrugarh #8196,8196,High Street,9716 Main Bazaar,Dibrugarh,Assam,136688,India,India,2018-03-05,,3179
5460,Croma Outlet Solan #5460,5460,Outlet,9592 MG Road,Solan,Himachal Pradesh,483079,India,India,2020-09-30,,16894
9983,Croma Airport Ahmedabad #9983,9983,Airport,587 Main Bazaar,Ahmedabad,Gujarat,494345,India,India,2020-02-03,,6513
10203,Croma Express Raipur #10203,10203,Express,945 Mall Road,Raipur,Chhattisgarh,818177,India,India,2023-01-06,,18622
6373,Croma Outlet Indore #6373,6373,Outlet,3934 Mall Road,Indore,Madhya Pradesh,232162,India,India,2021-09-30,,1550
597,Croma Kiosk Delhi #597,597,Kiosk,1847 Main Bazaar,Delhi,Delhi,310611,India,India,2018-03-20,,12214
4828,Croma High Street Thrissur #4828,4828,High Street,702 Mall Road,Thrissur,Kerala,277676,India,India,2024-09-11,,5764
9341,Croma High Street Margao #9341,9341,High Street,8567 MG Road,Margao,Goa,671913,India,India,2020-11-16,,4007
9666,Croma Express Solan #9666,9666,Express,3993 Mall Road,Solan,Himachal Pradesh,337915,India,India,2018-10-24,,12694
3068,Croma Outlet Solan #3068,3068,Outlet,6972 Station Road,Solan,Himachal Pradesh,562441,India,India,2020-08-04,,25182
6364,Croma Mall Ranchi #6364,6364,Mall,4100 Station Road,Ranchi,Jharkhand,681307,India,India,2018-01-07,2019-10-28,5441
5913,Croma Kiosk Aurangabad #5913,5913,Kiosk,1025 Station Road,Aurangabad,Maharashtra,113866,India,India,2023-07-25,,13216
1933,Croma Mall Mangaluru #1933,1933,Mall,1502 Main Bazaar,Mangaluru,Karnataka,842649,India,India,2022-09-03,,19593
7402,Croma Metro Solan #7402,7402,Metro,4339 MG Road,Solan,Himachal Pradesh,641131,India,India,2020-08-17,,13593
4347,Croma Metro Kochi #4347,4347,Metro,1887 High Street,Kochi,Kerala,493024,India,India,2022-12-22,,18201
4212,Croma Airport Cuttack #4212,4212,Airport,4148 Ring Road,Cuttack,Odisha,537729,India,India,2021-09-21,,27356
7472,Croma High Street Solan #7472,7472,High Street,7211 Ring Road,Solan,Himachal Pradesh,789671,India,India,2022-11-13,,14825
1705,Croma Airport Margao #1705,1705,Airport,171 Ring Road,Margao,Goa,611960,India,India,2018-01-23,,21533
10017,Croma High Street Dehradun #10017,10017,High Street,6850 Ring Road,Dehradun,Uttarakhand,425683,India,India,2018-04-07,,23263
9344,Croma High Street Dhanbad #9344,9344,High Street,4114 MG Road,Dhanbad,Jharkhand,295335,India,India,2023-11-10,2024-05-13,27022
5009,Croma High Street Dhanbad #5009,5009,High Street,6457 Mall Road,Dhanbad,Jharkhand,608173,India,India,2020-01-09,,13792
4866,Croma High Street Udaipur #4866,4866,High Street,7198 Mall Road,Udaipur,Rajasthan,823255,India,India,2020-04-26,,19527
11021,Croma Mall Ahmedabad #11021,11021,Mall,1163 Main Bazaar,Ahmedabad,Gujarat,632716,India,India,2022-11-06,,13421
1292,Croma Outlet Delhi #1292,1292,Outlet,469 High Street,Delhi,Delhi,314235,India,India,2021-10-15,,3336
10606,Croma Airport Shimla #10606,10606,Airport,1994 High Street,Shimla,Himachal Pradesh,166586,India,India,2020-05-30,2022-06-14,984
10465,Croma Outlet Bengaluru #10465,10465,Outlet,2878 Main Bazaar,Bengaluru,Karnataka,391865,India,India,2020-09-02,,16755
1769,Croma Outlet Belagavi #1769,1769,Outlet,5842 Station Road,Belagavi,Karnataka,274298,India,India,2021-06-07,2021-08-28,18707
6040,Croma Mall Patiala #6040,6040,Mall,5048 High Street,Patiala,Punjab,527128,India,India,2021-06-04,,8918
4527,Croma Metro Nashik #4527,4527,Metro,89 High Street,Nashik,Maharashtra,369813,India,India,2024-06-02,,7544
6441,Croma High Street Dibrugarh #6441,6441,High Street,4717 Mall Road,Dibrugarh,Assam,322465,India,India,2018-08-01,2022-12-19,14549
310,Croma Mall Chandigarh #310,310,Mall,2525 Station Road,Chandigarh,Chandigarh,348955,India,India,2018-11-16,,6601
11114,Croma Outlet Ludhiana #11114,11114,Outlet,4155 Main Bazaar,Ludhiana,Punjab,261992,India,India,2018-04-12,,26936
3465,Croma Airport Patiala #3465,3465,Airport,5261 Main Bazaar,Patiala,Punjab,541550,India,India,2020-07-08,2024-07-28,8762
2107,Croma Kiosk New Delhi #2107,2107,Kiosk,3611 Mall Road,New Delhi,Delhi,301820,India,India,2020-05-22,,11896
140,Croma High Street Bhilai #140,140,High Street,8381 MG Road,Bhilai,Chhattisgarh,630035,India,India,2022-01-25,,13410
9391,Croma Flagship Jammu #9391,9391,Flagship,3651 Main Bazaar,Jammu,Jammu & Kashmir,869516,India,India,2019-06-27,,2098
7852,Croma Kiosk Chandigarh #7852,7852,Kiosk,4487 Ring Road,Chandigarh,Chandigarh,465772,India,India,2020-05-15,,20206
4927,Croma Mall Bhopal #4927,4927,Mall,9644 Ring Road,Bhopal,Madhya Pradesh,780867,India,India,2019-06-12,,23810
11819,Croma Express Delhi #11819,11819,Express,9394 MG Road,Delhi,Delhi,431517,India,India,2020-01-14,,27446
5417,Croma High Street Surat #5417,5417,High Street,7220 MG Road,Surat,Gujarat,349898,India,India,2020-08-22,,4064
9633,Croma High Street Haridwar #9633,9633,High Street,9430 High Street,Haridwar,Uttarakhand,539756,India,India,2020-11-19,,22978
1026,Croma Express Puducherry #1026,1026,Express,1447 Main Bazaar,Puducherry,Puducherry,450563,India,India,2023-02-10,,6190
525,Croma Kiosk Gwalior #525,525,Kiosk,7730 MG Road,Gwalior,Madhya Pradesh,737543,India,India,2021-07-18,,7507
8582,Croma Express Mangaluru #8582,8582,Express,8507 Ring Road,Mangaluru,Karnataka,860889,India,India,2025-02-18,,6562
4855,Croma Kiosk Margao #4855,4855,Kiosk,8548 Main Bazaar,Margao,Goa,159238,India,India,2025-02-12,,14118
5104,Croma Flagship Chandigarh #5104,5104,Flagship,7623 MG Road,Chandigarh,Chandigarh,167396,India,India,2023-06-24,,15950
4716,Croma High Street Cuttack #4716,4716,High Street,1533 Main Bazaar,Cuttack,Odisha,427278,India,India,2023-02-22,,4603
9,Croma High Street Ghaziabad #9,9,High Street,8278 MG Road,Ghaziabad,Uttar Pradesh,252174,India,India,2019-11-01,2025-02-24,25456
6414,Croma Flagship Dibrugarh #6414,6414,Flagship,3458 Mall Road,Dibrugarh,Assam,208012,India,India,2021-10-31,,15710
846,Croma Airport Kanpur #846,846,Airport,3196 High Street,Kanpur,Uttar Pradesh,358056,India,India,2018-05-15,,1627
5448,Croma Airport Hyderabad #5448,5448,Airport,7202 MG Road,Hyderabad,Telangana,647827,India,India,2024-07-10,,17563
3253,Croma Mall Thrissur #3253,3253,Mall,9512 MG Road,Thrissur,Kerala,142836,India,India,2020-03-19,,9496
10981,Croma Flagship Lucknow #10981,10981,Flagship,5566 Ring Road,Lucknow,Uttar Pradesh,581801,India,India,2022-03-19,,10728
754,Croma Flagship Raipur #754,754,Flagship,3940 Ring Road,Raipur,Chhattisgarh,638412,India,India,2018-03-28,,8939
5344,Croma Flagship Silchar #5344,5344,Flagship,9388 Main Bazaar,Silchar,Assam,179352,India,India,2025-06-02,,8000
7931,Croma Express Solan #7931,7931,Express,4214 Mall Road,Solan,Himachal Pradesh,675877,India,India,2019-05-17,,14228
3341,Croma Mall Coimbatore #3341,3341,Mall,9603 MG Road,Coimbatore,Tamil Nadu,825914,India,India,2024-09-11,,18382
3924,Croma Metro Guwahati #3924,3924,Metro,6664 High Street,Guwahati,Assam,663111,India,India,2020-04-09,,16823
1343,Croma Flagship Dhanbad #1343,1343,Flagship,3913 Main Bazaar,Dhanbad,Jharkhand,865742,India,India,2022-04-06,2022-06-25,15428
8633,Croma Metro Hubballi #8633,8633,Metro,1786 Station Road,Hubballi,Karnataka,211797,India,India,2018-03-09,,19069
7063,Croma Metro Kozhikode #7063,7063,Metro,2264 Station Road,Kozhikode,Kerala,165942,India,India,2021-04-13,,6599
